Year,Statistic,Engine Capacity cc,Car Make,Emission Band,county,car_count
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Monaghan,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Offaly,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Roscommon,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Sligo,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Westmeath,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Wexford,6
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Wicklow,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Limerick,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Waterford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Tipperary,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Cork,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Smart,All bands,Dublin,26
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Carlow,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Cavan,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Clare,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Donegal,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Galway,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Kerry,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Kildare,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Kilkenny,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Laois,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Leitrim,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Longford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Louth,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Mayo,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Meath,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Monaghan,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Offaly,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Roscommon,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Sligo,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Westmeath,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Wexford,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Wicklow,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Limerick,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Waterford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Tipperary,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Cork,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Ssangyong,All bands,Dublin,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Carlow,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Cavan,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Clare,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Donegal,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Galway,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Kerry,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Kildare,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Kilkenny,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Laois,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Leitrim,3
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Longford,1
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Louth,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Mayo,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Meath,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Monaghan,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Offaly,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Roscommon,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Sligo,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Westmeath,6
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Wexford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Wicklow,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Limerick,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Waterford,0
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Tipperary,2
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Cork,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Subaru,All bands,Dublin,25
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Carlow,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Cavan,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Clare,15
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Donegal,35
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Galway,22
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Kerry,8
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Kildare,35
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Kilkenny,11
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Laois,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Leitrim,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Longford,7
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Louth,16
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Mayo,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Meath,11
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Monaghan,14
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Offaly,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Roscommon,11
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Sligo,10
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Westmeath,5
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Wexford,8
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Wicklow,26
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Limerick,4
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Waterford,9
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Tipperary,12
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Cork,47
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Suzuki,All bands,Dublin,155
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Carlow,60
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Cavan,191
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Clare,244
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Donegal,709
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Galway,536
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Kerry,172
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Kildare,301
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Kilkenny,109
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Laois,90
2017,Second Hand Private Cars,All engine capacities with respect to private cars (cc),Toyota,All bands,Leitrim,61
